,,,-0.1004,0
,,,-0.1003,0.04
,,,-0.1002,0
,,,-0.1001,0
,,,-0.1,0
,,,-0.0999,0
,,,-0.0998,0.04
,,,-0.0997,0.04
,,,-0.0996,0.04
,,,-0.0995,0
,,,-0.0994,0.04
,,,-0.0993,0.04
,,,-0.0992,0.04
,,,-0.0991,0.04
,,,-0.099,0
,,,-0.0989,0.04
,,,-0.0988,0.04
,,,-0.0987,0
,,,-0.0986,0.04
,,,-0.0985,0.04
,,,-0.0984,0.04
,,,-0.0983,0
,,,-0.0982,0
,,,-0.0981,0.04
,,,-0.098,0.04
,,,-0.0979,0
,,,-0.0978,0
,,,-0.0977,0.04
,,,-0.0976,0.04
,,,-0.0975,0.04
,,,-0.0974,0.04
,,,-0.0973,0.04
,,,-0.0972,0.04
,,,-0.0971,0.04
,,,-0.097,0
,,,-0.0969,0
,,,-0.0968,0.04
,,,-0.0967,0.04
,,,-0.0966,0.04
,,,-0.0965,0.04
,,,-0.0964,0.04
,,,-0.0963,0.04
,,,-0.0962,0.04
,,,-0.0961,0.04
,,,-0.096,0.04
,,,-0.0959,0.04
,,,-0.0958,0.04
,,,-0.0957,0.04
,,,-0.0956,0.04
,,,-0.0955,0.04
,,,-0.0954,0.04
,,,-0.0953,0.04
,,,-0.0952,0.04
,,,-0.0951,0
,,,-0.095,0.04
,,,-0.0949,0.04
,,,-0.0948,0.04
,,,-0.0947,0.04
,,,-0.0946,0.04
,,,-0.0945,0.04
,,,-0.0944,0
,,,-0.0943,0
,,,-0.0942,0.04
,,,-0.0941,0
,,,-0.094,0
,,,-0.0939,0.04
,,,-0.0938,0
,,,-0.0937,0.04
,,,-0.0936,0.04
,,,-0.0935,0.04
,,,-0.0934,0.04
,,,-0.0933,0.04
,,,-0.0932,0.04
,,,-0.0931,0.04
,,,-0.093,0.08
,,,-0.0929,0.08
,,,-0.0928,0.08
,,,-0.0927,0.12
,,,-0.0926,0.12
,,,-0.0925,0.12
,,,-0.0924,0.12
,,,-0.0923,0.12
,,,-0.0922,0.12
,,,-0.0921,0.12
,,,-0.092,0.12
,,,-0.0919,0.04
,,,-0.0918,0.04
,,,-0.0917,0.04
,,,-0.0916,0.04
,,,-0.0915,0
,,,-0.0914,0
,,,-0.0913,0
,,,-0.0912,0
,,,-0.0911,0
,,,-0.091,0
,,,-0.0909,0
,,,-0.0908,0
,,,-0.0907,0
,,,-0.0906,0
,,,-0.0905,0
,,,-0.0904,0
,,,-0.0903,-0.04
,,,-0.0902,-0.04
,,,-0.0901,0
,,,-0.09,-0.04
,,,-0.0899,0
,,,-0.0898,-0.04
,,,-0.0897,-0.04
,,,-0.0896,0
,,,-0.0895,-0.04
,,,-0.0894,-0.04
,,,-0.0893,-0.04
,,,-0.0892,-0.04
,,,-0.0891,-0.04
,,,-0.089,-0.04
,,,-0.0889,-0.04
,,,-0.0888,-0.04
,,,-0.0887,-0.04
,,,-0.0886,-0.04
,,,-0.0885,-0.04
,,,-0.0884,-0.04
,,,-0.0883,-0.04
,,,-0.0882,-0.04
,,,-0.0881,-0.04
,,,-0.088,-0.04
,,,-0.0879,-0.04
,,,-0.0878,-0.04
,,,-0.0877,0
,,,-0.0876,-0.04
,,,-0.0875,-0.04
,,,-0.0874,-0.04
,,,-0.0873,0
,,,-0.0872,0
,,,-0.0871,-0.04
,,,-0.087,-0.04
,,,-0.0869,-0.04
,,,-0.0868,0
,,,-0.0867,0
,,,-0.0866,0
,,,-0.0865,0
,,,-0.0864,0
,,,-0.0863,0
,,,-0.0862,0.04
,,,-0.0861,0
,,,-0.086,0
,,,-0.0859,0
,,,-0.0858,-0.04
,,,-0.0857,-0.04
,,,-0.0856,-0.08
,,,-0.0855,-0.04
,,,-0.0854,0
,,,-0.0853,0
,,,-0.0852,-0.04
,,,-0.0851,-0.04
,,,-0.085,-0.04
,,,-0.0849,-0.04
,,,-0.0848,0
,,,-0.0847,-0.04
,,,-0.0846,-0.04
,,,-0.0845,-0.08
,,,-0.0844,-0.12
,,,-0.0843,-0.12
,,,-0.0842,-0.08
,,,-0.0841,-0.08
,,,-0.084,-0.12
,,,-0.0839,-0.08
,,,-0.0838,-0.16
,,,-0.0837,-0.2
,,,-0.0836,-0.16
,,,-0.0835,-0.16
,,,-0.0834,-0.16
,,,-0.0833,-0.04
,,,-0.0832,-0.04
,,,-0.0831,0
,,,-0.083,0
,,,-0.0829,0
,,,-0.0828,0
,,,-0.0827,0
,,,-0.0826,0.04
,,,-0.0825,0
,,,-0.0824,0
,,,-0.0823,0
,,,-0.0822,0
,,,-0.0821,-0.04
,,,-0.082,-0.12
,,,-0.0819,-0.16
,,,-0.0818,-0.2
,,,-0.0817,-0.28
,,,-0.0816,-0.32
,,,-0.0815,-0.36
,,,-0.0814,-0.36
,,,-0.0813,-0.36
,,,-0.0812,-0.4
,,,-0.0811,-0.4
,,,-0.081,-0.44
,,,-0.0809,-0.4
,,,-0.0808,-0.28
,,,-0.0807,-0.16
,,,-0.0806,0.08
,,,-0.0805,0.28
,,,-0.0804,0.36
,,,-0.0803,0.44
,,,-0.0802,0.44
,,,-0.0801,0.48
,,,-0.08,0.6
,,,-0.0799,0.76
,,,-0.0798,0.92
,,,-0.0797,1.08
,,,-0.0796,1.24
,,,-0.0795,1.44
,,,-0.0794,1.6
,,,-0.0793,1.76
,,,-0.0792,1.88
,,,-0.0791,1.96
,,,-0.079,1.92
,,,-0.0789,1.88
,,,-0.0788,1.84
,,,-0.0787,1.72
,,,-0.0786,1.64
,,,-0.0785,1.52
,,,-0.0784,1.4
,,,-0.0783,1.32
,,,-0.0782,1.24
,,,-0.0781,1.28
,,,-0.078,1.36
,,,-0.0779,1.44
,,,-0.0778,1.56
,,,-0.0777,1.68
,,,-0.0776,1.72
,,,-0.0775,1.72
,,,-0.0774,1.72
,,,-0.0773,1.64
,,,-0.0772,1.6
,,,-0.0771,1.48
,,,-0.077,1.36
,,,-0.0769,1.24
,,,-0.0768,1.16
,,,-0.0767,1.12
,,,-0.0766,1.08
,,,-0.0765,1.12
,,,-0.0764,1.12
,,,-0.0763,1.16
,,,-0.0762,1.16
,,,-0.0761,1.16
,,,-0.076,1.16
,,,-0.0759,1.12
,,,-0.0758,1.04
,,,-0.0757,0.96
,,,-0.0756,0.84
,,,-0.0755,0.72
,,,-0.0754,0.64
,,,-0.0753,0.52
,,,-0.0752,0.44
,,,-0.0751,0.4
,,,-0.075,0.32
,,,-0.0749,0.32
,,,-0.0748,0.32
,,,-0.0747,0.28
,,,-0.0746,0.28
,,,-0.0745,0.24
,,,-0.0744,0.24
,,,-0.0743,0.2
,,,-0.0742,0.12
,,,-0.0741,0.08
